concordia;db_concordia_public;public;h_tenencia_vivienda_particular;;h_tenencia_vivienda_particular;Hogares según régimen de tenencia - Propietarios de la vivienda 2010 (%);orden:09,hogar,vivienda,propiedades;;4326;gid;;;;Tenencia de vivienda particular 2010;;
concordia;db_concordia_public;public;h_necesidades_basicas_insatisfechas;;h_necesidades_basicas_insatisfechas;Hogares particulares con NBI 2010 (%);orden:10,hogar,vivienda,nbi;;4326;gid;;;;"Indicador Necesidades Básicas Insatisfechas (NBI) ";;
concordia;db_concordia_public;public;h_material_predominante_cubierta_techo;;h_material_predominante_cubierta_techo;Hogares con cubierta de techo de chapa de cartón 2010 (%);orden:11,hogar,vivienda,techo;;4326;gid;;;;"Material predominante del techo (H1006): ";;
concordia;db_concordia_public;public;h_revestimiento_interior_cieloraso;;h_revestimiento_interior_cieloraso;Hogares sin revestimiento o cieloraso 2010 (%);orden:12,hogar,vivienda,carencias;;4326;gid;;;;"Cobertura del techo del lado interior de una vivienda (H1007): ";;
concordia;db_concordia_public;public;h_tenencia_agua;;h_tenencia_agua;Hogares con tenencia de agua dentro de la vivienda 2010 (%);orden:13,hogar,agua,servicios;;4326;gid;;;;"Tenencia de agua (H1308): ";;
concordia;db_concordia_public;public;h_tenencia_celular;;h_tenencia_celular;Hogares con tenencia de teléfono celular 2010 (%);orden:14,hogar,teléfono,celular;;4326;gid;;;;Tenencia de teléfono celular (H2819C);;
concordia;db_concordia_public;public;h_tenencia_computadora;;h_tenencia_computadora;Hogares con tenencia de computadora 2010 (%);orden:15,hogar,teléfono,celular;;4326;gid;;;;"Tenencia de computadora (H2819B): ";;
concordia;db_concordia_public;public;h_tenencia_heladera;;h_tenencia_heladera;Hogares con tenencia de heladera 2010 (%);orden:16,hogar,heladera,electrodomesticos;;4326;gid;;;;"Tenencia de Heladera (H2819A): ";;
concordia;db_concordia_public;public;h_tenencia_telefono_linea;;h_tenencia_telefono_linea;Hogares con tenencia de teléfono de línea 2010 (%);orden:17,hogar,teléfono,celular;;4326;gid;;;;"Teléfono de línea (H2819D): ";;
concordia;db_concordia_public;public;p_sexo;;p_sexo;Población de mujeres 2010 (%);orden:18,población,genero,sexo;;4326;gid;;;;"Población según sexo (P02): ";;
concordia;db_concordia_public;public;p_nacimientos;;p_nacimientos;Nacimientos en el país 2010;orden:19,población,genero,sexo;;4326;gid;;;;Nacimientos  (P05):;;
concordia;db_concordia_public;public;p_grupos_de_edad;;p_grupos_de_edad;Total de población según grandes grupos de edad Año 2010;orden:20,población,genero,edades;;4326;gid;;;;Edad en grandes grupos (EDADAGRU):;;
concordia;db_concordia_public;public;p_grupos_quinquenales;;p_grupos_quinquenales;Población según grupos quinquenales de edad;orden:21,población,genero,edades;;4326;gid;;;;Edades quinquenales (EDADQUI):;;
concordia;db_concordia_public;public;p_segun_parentesco;;p_segun_parentesco;Población en hogares según parentesco;orden:22,población,genero,familia;;4326;gid;;;;Relación de parentesco con el jefe (a) (P01):;;
concordia;db_concordia_public;public;p_condicion_actividad;;p_condicion_actividad;Población desocupada 2010 (%);orden:23,población,desocupacion,actividad;;4326;gid;;;;Condición de actividad (CONDACT):;;
concordia;db_concordia_public;public;p_no_sepan_leer_ni_escribir;;p_no_sepan_leer_ni_escribir;Población no sabe leer ni escribir 2010 (%);orden:24,población,educacion,actividad;;4326;gid;;;;"Sabe leer y escribir (P1707): ";;
concordia;db_concordia_public;public;p_cursa_o_curso_nivel_educativo;;p_cursa_o_curso_nivel_educativo;Población que no cursó ningún nivel educativo año 2010 (%);orden:25,población,educacion,actividad;;4326;gid;;;;Nivel educativo que cursa o cursó (P1909):;;
concordia;db_concordia_public;public;p_asistencia_nivel_educativo;;p_asistencia_nivel_educativo;Población que nunca asistió a un establecimiento educativo (%);orden:26,población,educacion,actividad;;4326;gid;;;;Condición de asistencia escolar (P1808):;;
concordia;db_concordia_public;public;p_nivel_educativo;;p_nivel_educativo;Población según nivel educativo que cursa o cursó año 2010 (%);orden:27,población,educacion,actividad;;4326;gid;;;;Máximo nivel de instrucción (MNI):;;
concordia;db_concordia_public;public;p_utilizacion_computadora;;p_utilizacion_computadora;Población que no utiliza computadora año 2010 (%);orden:28,población,educacion,actividad;;4326;gid;;;;Utilización de computadora (P2212):;;
concordia;db_concordia_public;public;v_tipos_viviendas_agrupadas;;v_tipos_viviendas_agrupadas;Viviendas de tipo particular 2010 (%);orden:29,hogar,vivienda,casa;;4326;gid;;;;Tipo de vivienda agrupada (TIPVV), establece si la vivienda es particular o colectiva:;;
concordia;db_concordia_public;public;v_tipos_viviendas_particulares;;v_tipos_viviendas_particulares;Viviendas particulares de tipo casilla 2010 (%);orden:30,hogar,vivienda,casa,casilla;;4326;gid;;;;Tipo de vivienda particular (V01), considera las siguientes categorías:;;
concordia;db_concordia_public;public;v_tipos_viviendas_colectivas;;v_tipos_viviendas_colectivas;Viviendas colectivas de tipo hogares de ancianos 2010 (%);orden:31,hogar,vivienda,casa;;4326;gid;;;;Tipos de viviendas colectivas (V00):;;
concordia;db_concordia_public;public;v_calidad_constructiva_viviendas_particulares_habitadas;;v_calidad_constructiva_viviendas_particulares_habitadas;Viviendas particulares con calidad constructiva insuficiente 2010 (%);orden:32,hogar,vivienda,casa,construccion;;4326;gid;;;;Calidad constructiva de la vivienda (INCALCONS): refiere a la calidad de los materiales con que están construidas las viviendas (piso, techo y cielorraso). Se consideran las siguientes categorías:;;
concordia;db_concordia_public;public;v_calidad_conexiones_servicios_basicos;;v_calidad_conexiones_servicios_basicos;Viviendas con conexiones a servicios básicos de calidad satisfatoria 2010 (%);orden:33,hogar,vivienda,casa,construccion;;4326;gid;;;;"Calidad de conexiones a servicios básicos (INCALSERV): refiere al tipo de instalaciones con que cuentan los hogares para su saneamiento (agua, baño y desagüe). ";;
concordia;db_concordia_public;public;v_calidad_materiales_viviendas_particulares_habitadas;;v_calidad_materiales_viviendas_particulares_habitadas;Viviendas con materiales de baja calidad en pisos y techos 2010 (%);orden:34,hogar,vivienda,casa,construccion;;4326;gid;;;;Calidad de los materiales (INMAT): refiere a la calidad de los materiales con que están construidas las viviendas (material predominante de los pisos y techos), teniendo en cuenta la solidez, resistencia y capacidad de aislamiento, así como también su terminación.;;
concordia;db_concordia_public;public;v_condicion_ocupacion_viviendas_particulares;;v_condicion_ocupacion_viviendas_particulares;Viviendas particulares habitadas con personas presentes 2010 (%);orden:35,hogar,vivienda,casa;;4326;gid;;;;Condición de ocupación (V02): Esta variable establece si la vivienda se encuentra habitada o deshabitada la noche de referencia del Censo.;;
concordia;db_concordia_public;public;fraccion_censal;;fraccion_censal;Fracción Censal;orden:100,censo,relevamiento,encuesta;;4326;gid;;;;División del Departamento o Partido, compuesta por un promedio de 20 radios censales (en áreas urbanas comprende entre 3000 y 6000 viviendas);polygon_concordia;
